Date,000001.SS,^FCHI,^FTSE,^GDAXI,^GSPC,^GSPTSE,^KS11,^N225,^NSEI
2018-08-24,2748.823974609375,5449.75,7587.2001953125,12444.349609375,2876.159912109375,16400.900390625,2295.219970703125,22602.240234375,11604.599609375
2018-08-28,2791.389892578125,5506.759765625,7636.7001953125,12597.01953125,2903.77001953125,16464.900390625,2314.60009765625,23006.76953125,11760.2001953125
2018-08-29,2778.5390625,5504.31982421875,7635.7001953125,12569.0595703125,2916.5,16432.900390625,2309.8798828125,22968.1796875,11753.2001953125
2018-08-30,2780.527099609375,5498.77001953125,7563.2001953125,12529.2998046875,2912.4599609375,16439.19921875,2320.85009765625,23032.169921875,11698.7998046875
2018-08-31,2744.631103515625,5471.0498046875,7516.5,12426.8603515625,2906.320068359375,16390.400390625,2322.8798828125,22890.609375,11727.650390625
2018-09-04,2756.60693359375,5428.22021484375,7535.10009765625,12402.8701171875,2900.179931640625,16276.2998046875,2317.739990234375,22753.1796875,11602.5498046875
2018-09-05,2745.467041015625,5324.0,7457.89990234375,12167.3603515625,2894.2099609375,16156.7998046875,2315.429931640625,22692.25,11542.650390625
2018-09-06,2719.406005859375,5292.43017578125,7397.7001953125,12091.98046875,2892.050048828125,16196.2001953125,2298.469970703125,22535.33984375,11562.25
2018-09-07,2728.5458984375,5266.6298828125,7328.2998046875,11990.8095703125,2883.81005859375,16093.400390625,2286.820068359375,22372.890625,11603.0
2018-09-10,2703.428955078125,5291.2099609375,7307.89990234375,12039.2197265625,2886.929931640625,16147.099609375,2289.3798828125,22396.880859375,11573.0
2018-09-11,2680.572998046875,5285.02001953125,7280.5,12017.73046875,2892.52001953125,16111.7001953125,2295.760009765625,22667.849609375,11479.400390625
2018-09-12,2672.073974609375,5338.6298828125,7325.2998046875,12046.66015625,2894.64990234375,16096.099609375,2289.659912109375,22709.369140625,11380.75
2018-09-14,2694.919921875,5362.2001953125,7323.7998046875,12134.5400390625,2908.300048828125,16032.5,2318.64990234375,23105.279296875,11523.25
2018-09-18,2700.193115234375,5389.759765625,7320.10009765625,12184.41015625,2911.169921875,16198.7001953125,2310.969970703125,23481.529296875,11411.4501953125
